nb7	tnw5_subseq_137	0
nb7	tnw5_subseq_138	0
nb7	tnw5_subseq_139	0
nb7	tnw5_subseq_140	0
nb7	tnw5_subseq_141	0
nb7	tnw5_subseq_142	0
nb7	tnw5_subseq_143	0
nb7	tnw5_subseq_144	0
nb7	tnw5_subseq_145	0
nb7	tnw5_subseq_146	0
nb7	tnw5_subseq_147	0
nb7	tnw5_subseq_148	0
nb7	tnw5_subseq_149	0
nb7	tnw5_subseq_150	0
nb7	tnw5_subseq_151	0
nb7	tnw5_subseq_152	0
nb7	tnw5_subseq_153	0
nb7	tnw5_subseq_154	0
nb7	tnw5_subseq_155	0
nb7	tnw5_subseq_156	0
nb7	tnw5_subseq_157	0
nb7	tnw5_subseq_158	0
nb7	tnw5_subseq_159	0
nb7	tnw5_subseq_160	0
nb7	tnw5_subseq_161	0
nb7	tnw5_subseq_162	0
nb7	tnw5_subseq_163	0
nb7	tnw5_subseq_164	0
nb7	tnw5_subseq_165	0
nb7	tnw5_subseq_166	0
nb7	tnw5_subseq_167	0
nb7	tnw5_subseq_168	0
nb7	tnw5_subseq_169	0
nb7	tnw5_subseq_170	0
nb7	tnw5_subseq_171	0
nb7	tnw5_subseq_172	0
nb7	tnw5_subseq_173	0
nb7	tnw5_subseq_174	0
nb7	tnw5_subseq_175	0
nb7	tnw5_subseq_176	0
nb7	tnw5_subseq_177	0
nb7	tnw5_subseq_178	0
nb7	tnw5_subseq_179	0
nb7	tnw5_subseq_180	0
nb7	tnw5_subseq_181	0
nb7	tnw5_subseq_182	0
nb7	tnw5_subseq_183	0
nb7	tnw5_subseq_184	0
nb7	tnw5_subseq_185	0
nb7	tnw5_subseq_186	0
nb7	tnw5_subseq_187	0
nb7	tnw5_subseq_188	0
nb7	tnw5_subseq_189	0
nb7	tnw5_subseq_190	0
nb7	tnw5_subseq_191	0
nb7	tnw5_subseq_192	0
nb7	tnw5_subseq_193	0
nb7	tnw5_subseq_194	0
nb7	tnw5_subseq_195	0
nb7	tnw5_subseq_196	0
nb7	tnw5_subseq_197	0
nb7	tnw5_subseq_198	0
nb7	tnw5_subseq_199	0
nb7	tnw5_subseq_200	0
nb7	tnw5_subseq_201	0
nb7	tnw5_subseq_202	0
nb7	tnw5_subseq_203	0
nb7	tnw5_subseq_204	0
nb7	tnw5_subseq_205	0
nb7	tnw5_subseq_206	0
nb7	tnw5_subseq_207	0
nb7	tnw5_subseq_208	0
nb7	tnw5_subseq_209	0
nb7	tnw5_subseq_210	0
nb7	tnw5_subseq_211	0
nb7	tnw5_subseq_212	0
nb7	tnw5_subseq_213	0
nb7	tnw5_subseq_214	0
nb7	tnw5_subseq_215	0
nb7	tnw5_subseq_216	0
nb7	tnw5_subseq_217	0
nb7	tnw5_subseq_218	0
nb7	tnw5_subseq_219	0
nb7	tnw5_subseq_220	0
nb7	tnw5_subseq_221	0
nb7	tnw5_subseq_222	0
nb7	tnw5_subseq_223	0
nb7	tnw5_subseq_224	0
nb7	tnw5_subseq_225	0
nb7	tnw5_subseq_226	0
nb7	tnw5_subseq_227	0
nb7	tnw5_subseq_228	0
nb7	tnw5_subseq_229	0
nb7	tnw5_subseq_230	0
nb7	tnw5_subseq_231	0
nb7	tnw5_subseq_232	0
nb7	tnw5_subseq_233	0
nb7	tnw5_subseq_234	0
nb7	tnw5_subseq_235	0
nb7	tnw5_subseq_236	0
nb7	tnw5_subseq_237	0
nb7	tnw5_subseq_238	0
nb7	tnw5_subseq_239	0
nb7	tnw5_subseq_240	0
nb7	tnw5_subseq_241	0
nb7	tnw5_subseq_242	0
nb7	tnw5_subseq_243	0
nb7	tnw5_subseq_244	0
nb7	tnw5_subseq_245	0
nb7	tnw5_subseq_246	0
nb7	tnw5_subseq_247	0
nb7	tnw5_subseq_248	0
nb7	tnw5_subseq_249	0
nb7	tnw5_subseq_250	0
nb7	tnw5_subseq_251	0
nb7	tnw5_subseq_252	0
nb7	tnw5_subseq_253	0
nb7	tnw5_subseq_254	0
nb7	tnw5_subseq_255	0
nb7	tnw5_subseq_256	0
nb7	tnw5_subseq_257	0
nb7	tnw5_subseq_258	0
nb7	tnw5_subseq_259	0
nb7	tnw5_subseq_260	0
nb7	tnw5_subseq_261	0
nb7	tnw5_subseq_262	0
nb7	tnw5_subseq_263	0
nb7	tnw5_subseq_264	0
nb7	tnw5_subseq_265	0
nb7	tnw5_subseq_266	0
nb7	tnw5_subseq_267	0
nb7	tnw5_subseq_268	0
nb7	tnw5_subseq_269	0
nb7	tnw5_subseq_270	0
nb7	tnw5_subseq_271	0
nb7	tnw5_subseq_272	0
nb7	tnw5_subseq_273	0
nb7	tnw5_subseq_274	0
nb7	tnw5_subseq_275	0
nb7	tnw5_subseq_276	0
nb7	tnw5_subseq_277	0
nb7	tnw5_subseq_278	0
nb7	tnw5_subseq_279	0
nb7	tnw5_subseq_280	0
nb7	tnw5_subseq_281	0
nb7	tnw5_subseq_282	0
nb7	tnw5_subseq_283	0
nb7	tnw5_subseq_284	0
nb7	tnw5_subseq_285	0
nb7	tnw5_subseq_286	0
nb7	tnw5_subseq_287	0
nb7	tnw5_subseq_288	0
nb7	tnw5_subseq_289	0
nb7	tnw5_subseq_290	0
nb7	tnw5_subseq_291	0
nb7	tnw5_subseq_292	0
nb7	tnw5_subseq_293	0
nb7	tnw5_subseq_294	0
nb7	tnw5_subseq_295	0
nb7	tnw5_subseq_296	0
nb7	tnw5_subseq_297	0
nb7	tnw5_subseq_298	0
nb7	tnw5_subseq_299	0
nb7	tnw5_subseq_300	0
nb7	tnw5_subseq_301	0
nb7	tnw5_subseq_302	0
nb7	tnw5_subseq_303	0
nb7	tnw5_subseq_304	0
nb7	tnw5_subseq_305	0
nb7	tnw5_subseq_306	0
nb7	tnw5_subseq_307	0
nb7	tnw5_subseq_308	0
nb7	tnw5_subseq_309	0
nb7	tnw5_subseq_310	0
nb7	tnw5_subseq_311	0
nb7	tnw5_subseq_312	0
nb7	tnw5_subseq_313	0
nb7	tnw5_subseq_314	0
nb7	tnw5_subseq_315	0
nb7	tnw5_subseq_316	0
nb7	tnw5_subseq_317	0
nb7	tnw5_subseq_318	0
nb7	tnw5_subseq_319	0
nb7	tnw5_subseq_320	0
nb7	tnw5_subseq_321	0
nb7	tnw5_subseq_322	0
nb7	tnw5_subseq_323	0
nb7	tnw5_subseq_324	0
nb7	tnw5_subseq_325	0
nb7	tnw5_subseq_326	0
nb7	tnw5_subseq_327	0
nb7	tnw5_subseq_328	0
nb7	tnw5_subseq_329	0
nb7	tnw5_subseq_330	0
nb7	tnw5_subseq_331	0
nb7	tnw5_subseq_332	0
nb7	tnw5_subseq_333	0
nb7	tnw5_subseq_334	0
nb7	tnw5_subseq_335	0
nb7	tnw5_subseq_336	0
nb7	tnw5_subseq_337	0
nb7	tnw5_subseq_338	0
nb7	tnw5_subseq_339	0
nb7	tnw5_subseq_340	0
nb7	tnw5_subseq_341	0
nb7	tnw5_subseq_342	0
nb7	tnw5_subseq_343	0
nb7	tnw5_subseq_344	0
nb7	tnw5_subseq_345	0
nb7	tnw5_subseq_346	0
nb7	tnw5_subseq_347	0
nb7	tnw5_subseq_348	0
nb7	tnw5_subseq_349	0
nb7	tnw5_subseq_350	0
nb7	tnw5_subseq_351	0
nb7	tnw5_subseq_352	0
nb7	tnw5_subseq_353	0
nb7	tnw5_subseq_354	0
nb7	tnw5_subseq_355	0
nb7	tnw5_subseq_356	0
nb7	tnw5_subseq_357	0
nb7	tnw5_subseq_358	0
nb7	tnw5_subseq_359	0
nb7	tnw5_subseq_360	0
nb7	tnw5_subseq_361	0
nb7	tnw5_subseq_362	0
nb7	tnw5_subseq_363	0
nb7	tnw5_subseq_364	0
nb7	tnw5_subseq_365	0
nb7	tnw5_subseq_366	0
nb7	tnw5_subseq_367	0
nb7	tnw5_subseq_368	0
nb7	tnw5_subseq_369	0
nb7	tnw5_subseq_370	0
nb7	tnw5_subseq_371	0
nb7	tnw5_subseq_372	0
nb7	tnw5_subseq_373	0
nb7	tnw5_subseq_374	0
nb7	tnw5_subseq_375	0
nb7	tnw5_subseq_376	0
nb7	tnw5_subseq_377	0
nb7	tnw5_subseq_378	0
nb7	tnw5_subseq_379	0
nb7	tnw5_subseq_380	0
nb7	tnw5_subseq_381	0
nb7	tnw5_subseq_382	0
nb7	tnw5_subseq_383	0
nb7	tnw5_subseq_384	0
nb7	tnw5_subseq_385	0
nb7	tnw5_subseq_386	0
nb7	tnw5_subseq_387	0
nb7	tnw5_subseq_388	0
nb7	tnw5_subseq_389	0
nb7	tnw5_subseq_390	0
nb7	tnw5_subseq_391	0
nb7	tnw5_subseq_392	0
nb7	tnw5_subseq_393	0
nb7	tnw5_subseq_394	0
nb7	tnw5_subseq_395	0
nb7	tnw5_subseq_396	0
nb7	tnw5_subseq_397	0
nb7	tnw5_subseq_398	0
nb7	tnw5_subseq_399	0
nb7	tnw5_subseq_400	0
nb7	tnw5_subseq_401	0
nb7	tnw5_subseq_402	0
nb7	tnw5_subseq_403	0
nb7	tnw5_subseq_404	0
nb7	tnw5_subseq_405	0
nb7	tnw5_subseq_406	0
nb7	tnw5_subseq_407	0
nb7	tnw5_subseq_408	0
nb7	tnw5_subseq_409	0
nb7	tnw5_subseq_410	0
nb7	tnw5_subseq_411	0
nb7	tnw5_subseq_412	0
nb7	tnw5_subseq_413	0
nb7	tnw5_subseq_414	0
nb7	tnw5_subseq_415	0
nb7	tnw5_subseq_416	0
nb7	tnw5_subseq_417	0
nb7	tnw5_subseq_418	0
nb7	tnw5_subseq_419	0
nb7	tnw5_subseq_420	0
nb7	tnw5_subseq_421	0
nb7	tnw5_subseq_422	0
nb7	tnw5_subseq_423	0
nb7	tnw5_subseq_424	0
nb7	tnw5_subseq_425	0
nb7	tnw5_subseq_426	0
nb7	tnw5_subseq_427	0
nb7	tnw5_subseq_428	0
nb7	tnw5_subseq_429	0
nb7	tnw5_subseq_430	0
nb7	tnw5_subseq_431	0
nb7	tnw5_subseq_432	0
nb7	tnw5_subseq_433	0
nb7	tnw5_subseq_434	0
nb7	tnw5_subseq_435	0
nb7	tnw5_subseq_436	0
nb7	tnw5_subseq_437	0
nb7	tnw5_subseq_438	0
nb7	tnw5_subseq_439	0
nb7	tnw5_subseq_440	0
nb7	tnw5_subseq_441	0
nb7	tnw5_subseq_442	0
nb7	tnw5_subseq_443	0
nb7	tnw5_subseq_444	0
nb7	tnw5_subseq_445	0
nb7	tnw5_subseq_446	0
nb7	tnw5_subseq_447	0
nb7	tnw5_subseq_448	0
nb7	tnw5_subseq_449	0
nb7	tnw5_subseq_450	0
nb7	tnw5_subseq_451	0
nb7	tnw5_subseq_452	0
nb7	tnw5_subseq_453	0
nb7	tnw5_subseq_454	0
nb7	tnw5_subseq_455	0
nb7	tnw5_subseq_456	0
nb7	tnw5_subseq_457	0
nb7	tnw5_subseq_458	0
nb7	tnw5_subseq_459	0
nb7	tnw5_subseq_460	0
nb7	tnw5_subseq_461	0
nb7	tnw5_subseq_462	0
nb7	tnw5_subseq_463	0
nb7	tnw5_subseq_464	0
nb7	tnw5_subseq_465	0
nb7	tnw5_subseq_466	0
nb7	tnw5_subseq_467	0
nb7	tnw5_subseq_468	0
nb7	tnw5_subseq_469	0
nb7	tnw5_subseq_470	0
nb7	tnw5_subseq_471	0
nb7	tnw5_subseq_472	0
nb7	tnw5_subseq_473	0
nb7	tnw5_subseq_474	0
nb7	tnw5_subseq_475	0
nb7	tnw5_subseq_476	0
nb7	tnw5_subseq_477	0
nb7	tnw5_subseq_478	0
nb7	tnw5_subseq_479	0
nb7	tnw5_subseq_480	0
nb7	tnw5_subseq_481	0
nb7	tnw5_subseq_482	0
nb7	tnw5_subseq_483	0
nb7	tnw5_subseq_484	0
nb7	tnw5_subseq_485	0
nb7	tnw5_subseq_486	0
nb7	tnw5_subseq_487	0
nb7	tnw5_subseq_488	0
nb7	tnw5_subseq_489	0
nb7	tnw5_subseq_490	0
nb7	tnw5_subseq_491	0
nb7	tnw5_subseq_492	0
nb7	tnw5_subseq_493	0
nb7	tnw5_subseq_494	0
nb7	tnw5_subseq_495	0
nb7	tnw5_subseq_496	0
nb7	tnw5_subseq_497	0
nb7	tnw5_subseq_498	0
nb7	tnw5_subseq_499	0
nb7	tnw5_subseq_500	0
nb7	tnw5_subseq_501	0
nb7	tnw5_subseq_502	0
nb7	tnw5_subseq_503	0
nb7	tnw5_subseq_504	0
nb7	tnw5_subseq_505	0
nb7	tnw5_subseq_506	0
nb7	tnw5_subseq_507	0
nb7	tnw5_subseq_508	0
nb7	tnw5_subseq_509	0
nb7	tnw5_subseq_510	0
nb7	tnw5_subseq_511	0
nb7	tnw5_subseq_512	0
nb7	tnw5_subseq_513	0
nb7	tnw5_subseq_514	0
nb7	tnw5_subseq_515	0
nb7	tnw5_subseq_516	0
nb7	tnw5_subseq_517	0
nb7	tnw5_subseq_518	0
nb7	tnw5_subseq_519	0
nb7	tnw5_subseq_520	0
nb7	tnw5_subseq_521	0
nb7	tnw5_subseq_522	0
nb7	tnw5_subseq_523	0
nb7	tnw5_subseq_524	0
nb7	tnw5_subseq_525	0
nb7	tnw5_subseq_526	0
nb7	tnw5_subseq_527	0
nb7	tnw5_subseq_528	0
nb7	tnw5_subseq_529	0
nb7	tnw5_subseq_530	0
nb7	tnw5_subseq_531	0
nb7	tnw5_subseq_532	0
nb7	tnw5_subseq_533	0
nb7	tnw5_subseq_534	0
nb7	tnw5_subseq_535	0
nb7	tnw5_subseq_536	0
nb7	tnw5_subseq_537	0
nb7	tnw5_subseq_538	0
nb7	tnw5_subseq_539	0
nb7	tnw5_subseq_540	0
nb7	tnw5_subseq_541	0
nb7	tnw5_subseq_542	0
nb7	tnw5_subseq_543	0
nb7	tnw5_subseq_544	0
nb7	tnw5_subseq_545	0
nb7	tnw5_subseq_546	0
nb7	tnw5_subseq_547	0
nb7	tnw5_subseq_548	0
nb7	tnw5_subseq_549	0
nb7	tnw5_subseq_550	0
nb7	tnw5_subseq_551	0
nb7	tnw5_subseq_552	0
nb7	tnw5_subseq_553	0
nb7	tnw5_subseq_554	0
nb7	tnw5_subseq_555	0
nb7	tnw5_subseq_556	0
nb7	tnw5_subseq_557	0
nb7	tnw5_subseq_558	0
nb7	tnw5_subseq_559	0
nb7	tnw5_subseq_560	0
nb7	tnw5_subseq_561	0
nb7	tnw5_subseq_562	0
nb7	tnw5_subseq_563	0
nb7	tnw5_subseq_564	0
nb7	tnw5_subseq_565	0
nb7	tnw5_subseq_566	0
nb7	tnw5_subseq_567	0
nb7	tnw5_subseq_568	0
nb7	tnw5_subseq_569	0
nb7	tnw5_subseq_570	0
nb7	tnw5_subseq_571	0
nb7	tnw5_subseq_572	0
nb7	tnw5_subseq_573	0
nb7	tnw5_subseq_574	0
nb7	tnw5_subseq_575	0
nb7	tnw5_subseq_576	0
nb7	tnw5_subseq_577	0
nb7	tnw5_subseq_578	0
nb7	tnw5_subseq_579	0
nb7	tnw5_subseq_580	0
nb7	tnw5_subseq_581	0
nb7	tnw5_subseq_582	0
nb7	tnw5_subseq_583	0
nb7	tnw5_subseq_584	0
nb7	tnw5_subseq_585	0
nb7	tnw5_subseq_586	0
nb7	tnw5_subseq_587	0
nb7	tnw5_subseq_588	0
nb7	tnw5_subseq_589	0
nb7	tnw5_subseq_590	0
nb7	tnw5_subseq_591	0
nb7	tnw5_subseq_592	0
nb7	tnw5_subseq_593	0
nb7	tnw5_subseq_594	0
nb7	tnw5_subseq_595	0
nb7	tnw5_subseq_596	0
nb7	tnw5_subseq_597	0
nb7	tnw5_subseq_598	0
nb7	tnw5_subseq_599	0
nb7	tnw5_subseq_600	0
nb7	tnw5_subseq_601	0
nb7	tnw5_subseq_602	0
nb7	tnw5_subseq_603	0
nb7	tnw5_subseq_604	0
nb7	tnw5_subseq_605	0
nb7	tnw5_subseq_606	0
nb7	tnw5_subseq_607	0
nb7	tnw5_subseq_608	0
nb7	tnw5_subseq_609	0
nb7	tnw5_subseq_610	0
nb7	tnw5_subseq_611	0
nb7	tnw5_subseq_612	0
nb7	tnw5_subseq_613	0
nb7	tnw5_subseq_614	0
nb7	tnw5_subseq_615	0
nb7	tnw5_subseq_616	0
nb7	tnw5_subseq_617	0
nb7	tnw5_subseq_618	0
nb7	tnw5_subseq_619	0
nb7	tnw5_subseq_620	0
nb7	tnw5_subseq_621	0
nb7	tnw5_subseq_622	0
nb7	tnw5_subseq_623	0
nb7	tnw5_subseq_624	0
nb7	tnw5_subseq_625	0
nb7	tnw5_subseq_626	0
nb7	tnw5_subseq_627	0
nb7	tnw5_subseq_628	0
nb7	tnw5_subseq_629	0
nb7	tnw5_subseq_630	0
nb7	tnw5_subseq_631	0
nb7	tnw5_subseq_632	0
nb7	tnw5_subseq_633	0
nb7	tnw5_subseq_634	0
nb7	tnw5_subseq_635	0
nb7	tnw5_subseq_636	0
nb7	tnw5_subseq_637	0
nb7	tnw5_subseq_638	0
nb7	tnw5_subseq_639	0
nb7	tnw5_subseq_640	0
nb7	tnw5_subseq_641	0
nb7	tnw5_subseq_642	0
nb7	tnw5_subseq_643	0
nb7	tnw5_subseq_644	0
nb7	tnw5_subseq_645	0
nb7	tnw5_subseq_646	0
nb7	tnw5_subseq_647	0
nb7	tnw5_subseq_648	0
nb7	tnw5_subseq_649	0
nb7	tnw5_subseq_650	0
nb7	tnw5_subseq_651	0
nb7	tnw5_subseq_652	0
nb7	tnw5_subseq_653	0
nb7	tnw5_subseq_654	0
nb7	tnw5_subseq_655	0
nb7	tnw5_subseq_656	0
nb7	tnw5_subseq_657	0
nb7	tnw5_subseq_658	0
nb7	tnw5_subseq_659	0
nb7	tnw5_subseq_660	0
nb7	tnw5_subseq_661	0
nb7	tnw5_subseq_662	0
nb7	tnw5_subseq_663	0
nb7	tnw5_subseq_664	0
nb7	tnw5_subseq_665	0
nb7	tnw5_subseq_666	0
nb7	tnw5_subseq_667	0
nb7	tnw5_subseq_668	0
nb7	tnw5_subseq_669	0
nb7	tnw5_subseq_670	0
nb7	tnw5_subseq_671	0
nb7	tnw5_subseq_672	0
nb7	tnw5_subseq_673	0
nb7	tnw5_subseq_674	0
nb7	tnw5_subseq_675	0
nb7	tnw5_subseq_676	0
nb7	tnw5_subseq_677	0
nb7	tnw5_subseq_678	0
nb7	tnw5_subseq_679	0
nb7	tnw5_subseq_680	0
nb7	tnw5_subseq_681	0
nb7	tnw5_subseq_682	0
nb7	tnw5_subseq_683	0
nb7	tnw5_subseq_684	0
nb7	tnw5_subseq_685	0
nb7	tnw5_subseq_686	0
nb7	tnw5_subseq_687	0
nb7	tnw5_subseq_688	0
nb7	tnw5_subseq_689	0
nb7	tnw5_subseq_690	0
nb7	tnw5_subseq_691	0
nb7	tnw5_subseq_692	0
nb7	tnw5_subseq_693	0
nb7	tnw5_subseq_694	0
nb7	tnw5_subseq_695	0
nb7	tnw5_subseq_696	0
nb7	tnw5_subseq_697	0
nb7	tnw5_subseq_698	0
nb7	tnw5_subseq_699	0
nb7	tnw5_subseq_700	0
nb7	tnw5_subseq_701	0
nb7	tnw5_subseq_702	0
nb7	tnw5_subseq_703	0
nb7	tnw5_subseq_704	0
nb7	tnw5_subseq_705	0
nb7	tnw5_subseq_706	0
nb7	tnw5_subseq_707	0
nb7	tnw5_subseq_708	0
nb7	tnw5_subseq_709	0
nb7	tnw5_subseq_710	0
nb7	tnw5_subseq_711	0
nb7	tnw5_subseq_712	0
nb7	tnw5_subseq_713	0
nb7	tnw5_subseq_714	0
nb7	tnw5_subseq_715	0
nb7	tnw5_subseq_716	0
nb7	tnw5_subseq_717	0
nb7	tnw5_subseq_718	0
nb7	tnw5_subseq_719	0
nb7	tnw5_subseq_720	0
nb7	tnw5_subseq_721	0
nb7	tnw5_subseq_722	0
nb7	tnw5_subseq_723	0
nb7	tnw5_subseq_724	0
nb7	tnw5_subseq_725	0
nb7	tnw5_subseq_726	0
nb7	tnw5_subseq_727	0
nb7	tnw5_subseq_728	0
nb7	tnw5_subseq_729	0
nb7	tnw5_subseq_730	0
nb7	tnw5_subseq_731	0
nb7	tnw5_subseq_732	0
nb7	tnw5_subseq_733	0
nb7	tnw5_subseq_734	0
nb7	tnw5_subseq_735	0
nb7	tnw5_subseq_736	0
nb7	tnw5_subseq_737	0
nb7	tnw5_subseq_738	0
nb7	tnw5_subseq_739	0
nb7	tnw5_subseq_740	0
nb7	tnw5_subseq_741	0
nb7	tnw5_subseq_742	0
nb7	tnw5_subseq_743	0
nb7	tnw5_subseq_744	0
nb7	tnw5_subseq_745	0
nb7	tnw5_subseq_746	0
nb7	tnw5_subseq_747	0
nb7	tnw5_subseq_748	0
nb7	tnw5_subseq_749	0
nb7	tnw5_subseq_750	0
nb7	tnw5_subseq_751	0
nb7	tnw5_subseq_752	0
nb7	tnw5_subseq_753	0
nb7	tnw5_subseq_754	0
nb7	tnw5_subseq_755	0
nb7	tnw5_subseq_756	0
nb7	tnw5_subseq_757	0
nb7	tnw5_subseq_758	0
nb7	tnw5_subseq_759	0
nb7	tnw5_subseq_760	0
nb7	tnw5_subseq_761	0
nb7	tnw5_subseq_762	0
nb7	tnw5_subseq_763	0
nb7	tnw5_subseq_764	0
nb7	tnw5_subseq_765	0
nb7	tnw5_subseq_766	0
nb7	tnw5_subseq_767	0
nb7	tnw5_subseq_768	0
nb7	tnw5_subseq_769	0
nb7	tnw5_subseq_770	0
nb7	tnw5_subseq_771	0
nb7	tnw5_subseq_772	0
nb7	tnw5_subseq_773	0
nb7	tnw5_subseq_774	0
nb7	tnw5_subseq_775	0
nb7	tnw5_subseq_776	0
nb7	tnw5_subseq_777	0
nb7	tnw5_subseq_778	0
nb7	tnw5_subseq_779	0
nb7	tnw5_subseq_780	0
nb7	tnw5_subseq_781	0
nb7	tnw5_subseq_782	0
nb7	tnw5_subseq_783	0
nb7	tnw5_subseq_784	0
nb7	tnw5_subseq_785	0
nb7	tnw5_subseq_786	0
nb7	tnw5_subseq_787	0
nb7	tnw5_subseq_788	0
nb7	tnw5_subseq_789	0
nb7	tnw5_subseq_790	0
nb7	tnw5_subseq_791	0
nb7	tnw5_subseq_792	0
nb7	tnw5_subseq_793	0
nb7	tnw5_subseq_794	0
nb7	tnw5_subseq_795	0
nb7	tnw5_subseq_796	0
nb7	tnw5_subseq_797	0
nb7	tnw5_subseq_798	0
nb7	tnw5_subseq_799	0
nb7	tnw5_subseq_800	0
nb7	tnw5_subseq_801	0
nb7	tnw5_subseq_802	0
nb7	tnw5_subseq_803	0
nb7	tnw5_subseq_804	0
nb7	tnw5_subseq_805	0
nb7	tnw5_subseq_806	0
nb7	tnw5_subseq_807	0
nb7	tnw5_subseq_808	0
nb7	tnw5_subseq_809	0
nb7	tnw5_subseq_810	0
nb7	tnw5_subseq_811	0
nb7	tnw5_subseq_812	0
nb7	tnw5_subseq_813	0
nb7	tnw5_subseq_814	0
nb7	tnw5_subseq_815	0
nb7	tnw5_subseq_816	0
nb7	tnw5_subseq_817	0
nb7	tnw5_subseq_818	0
nb7	tnw5_subseq_819	0
nb7	tnw5_subseq_820	0
nb7	tnw5_subseq_821	0
nb7	tnw5_subseq_822	0
nb7	tnw5_subseq_823	0
